block,trial,flankers,firstTime,firstValue,detectTime,detectValue,timeDifferent
practice,1,neutral,0.587044000626,-0.921597949156,0.611019134521,-0.443159276101,0.023975133894999945
practice,2,incongruent,0.608448028564,-0.952970976897,0.632430076599,-0.341196935942,0.023982048034999925
practice,3,incongruent,0.467713117599,-0.952970976897,0.559723138809,-0.223548081912,0.09201002121000007
practice,4,incongruent,0.492176055908,-0.866695150609,0.504143953323,-0.356883449812,0.011967897414999984
practice,5,neutral,0.396030902863,-0.88238166448,0.416022062302,-0.356883449812,0.019991159438999984
practice,6,incongruent,0.364228963852,-0.984344004639,0.392212867737,-0.3098239082,0.027983903884999994
practice,7,congruent,0.453279972076,-0.952970976897,0.481235980988,-0.380413220618,0.027956008912000008
practice,8,neutral,0.421219110489,-0.976500747703,0.449242115021,-0.372569963683,0.028023004531999962
practice,9,congruent,0.352617025375,-0.88238166448,0.372594833374,-0.482375560778,0.019977807999000008
practice,10,neutral,0.445281982422,-0.937284463027,0.465260028839,-0.419629505295,0.01997804641699996
practice,11,neutral,0.387954950333,-0.952970976897,0.407935857773,-0.435316019166,0.01998090744000003
practice,12,neutral,0.420907020569,-0.937284463027,0.456914901733,-0.458845789972,0.036007881164
practice,13,incongruent,0.323352813721,-0.913754692221,0.343324899673,-0.42747276223,0.019972085952000007
practice,14,neutral,0.373417854309,-0.835322122868,0.389420986176,-0.42747276223,0.01600313186700003
practice,15,congruent,0.393244028091,-0.945127719962,0.41725897789,-0.388256477554,0.024014949798999985
practice,16,neutral,0.336202859879,-0.874538407544,0.348218917847,-0.474532303842,0.012016057967999982
practice,17,neutral,0.408607006073,-0.960814233833,0.432598829269,-0.419629505295,0.023991823196000017
practice,18,neutral,0.300158023834,-0.921597949156,0.320139884949,-0.41178624836,0.019981861115
practice,19,incongruent,0.373159170151,-0.976500747703,1.09714007378,-0.498062074648,0.7239809036289999
practice,20,congruent,0.401131153107,-0.874538407544,0.417139053345,-0.388256477554,0.016007900238000028
practice,21,neutral,0.568500995636,-0.952970976897,0.59651017189,-0.356883449812,0.028009176254000012
practice,22,neutral,0.465218067169,-0.952970976897,0.48518705368,-0.451002533036,0.019968986510999986
practice,23,neutral,0.444252967834,-0.929441206091,0.472246170044,-0.41178624836,0.027993202210000012
practice,24,neutral,0.39156293869,-0.913754692221,0.411552906036,-0.325510422071,0.019989967346000004
practice,25,incongruent,0.332793951035,-0.937284463027,0.352808952332,-0.278450880459,0.020015001297000012
practice,26,congruent,0.305315971375,-0.945127719962,0.325304985046,-0.325510422071,0.019989013670999978
practice,27,neutral,0.337335109711,-0.874538407544,0.353310108185,-0.419629505295,0.015974998474000024
practice,28,congruent,0.435193061829,-0.937284463027,0.447205066681,-0.372569963683,0.012012004851999991
practice,29,neutral,0.33323597908,-0.913754692221,0.353227853775,-0.419629505295,0.019991874694999967
practice,30,incongruent,0.437304973602,-0.937284463027,0.465287923813,-0.372569963683,0.027982950211
